id,host_name,latitude,longitude,price,availability_30,number_of_reviews,minimum_nights,last_scraped,room_type,city,listing_date,listing_time
18674,Mireia  Maria,41.40556,2.17262,$179.00,12,45,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
23197,Etain (Marnie),41.41243172529066,2.219750335269476,$251.00,0,82,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
32711,Nick,41.40566,2.17015,$104.00,15,143,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
34241,Andres,41.38062,2.17517,$157.00,24,25,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
34981,Andres,41.37978,2.17623,$401.00,2,256,5,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
36763,Ester,41.38043,2.19094,$46.00,29,108,31,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
40983,Joaquin,41.39631,2.16832,$149.00,1,364,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
41952,Teresa,41.40568,2.16943,$199.00,19,102,3,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
320506,The Loft,41.37195,2.16936,$122.00,5,75,4,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
323854,Alberto,41.40843,2.17494,,0,21,1,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
330723,Morpheus Stays X JuanMi,41.37571,2.17118,$21.00,0,56,31,2025-03-06,Private room,Barcelona,2025-04-29,00:00:00
330745,Robert,41.38777,2.19601,$220.00,0,17,31,2025-03-12,Entire home/apt,Barcelona,2025-03-12,00:00:00
330766,Virginia,41.39076,2.17503,$123.00,0,292,5,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
330957,Phil And Fiona,41.39782414629114,2.170576755958843,$159.00,17,670,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
337755,Marc,41.39253234863281,2.19325590133667,$172.00,30,80,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
341563,Acomodis Apartments,41.3826,2.13075,$160.00,30,1,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
343861,Silvia & Luís,41.39993,2.16536,$147.00,8,47,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
49968,Nick,41.4057,2.17016,$126.00,10,126,1,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
58512,Cristina,41.41129,2.18193,$139.00,1,401,3,2025-03-12,Entire home/apt,Barcelona,2025-03-12,00:00:00
68547,Audun,41.3806,2.17796,$162.00,30,93,31,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
71520,Ariadna,41.41841,2.13307,$315.00,0,1,5,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
71553,Watermelon Barcelona Apartments,41.39705,2.17469,$162.00,12,84,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
71736,Nacharosa,41.38174,2.16663,$70.00,30,10,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
72436,Xavier,41.39909,2.20733,$173.00,29,935,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
72793,Nacharosa,41.38104,2.16565,$69.00,1,1,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
343864,Silvia & Luís,41.40735,2.15885,$151.00,16,54,3,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
343866,Silvia & Luís,41.40399,2.15565,$171.00,7,144,3,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
345129,Lucia,41.38512,2.17129,,0,32,31,2025-03-10,Private room,Barcelona,2025-04-30,00:00:00
346018,Filippo,41.3922,2.18805,$81.00,0,17,15,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
347824,Acomodis Apartments,41.3764,2.19102,$174.00,30,3,2,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
351395,Jaume,41.39271,2.17974,$167.00,0,101,1,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
352772,Fidel,41.38184,2.15119,$207.00,14,260,2,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
353640,Marta,41.38422,2.18412,,6,193,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
72794,Nacharosa,41.38214,2.16568,$48.00,30,7,31,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
73683,Nick,41.40554,2.17017,$279.00,10,233,1,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
75411,Mireia,41.40682,2.18649,$146.00,12,113,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
80004,Xavier,41.37371,2.16706,$117.00,0,199,5,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
83283,Wonderful Barcelona,41.38237,2.16146,,18,134,3,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
357576,Silvia,41.40508,2.15491,$218.00,5,483,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
359841,Rosa,41.40502,2.20802,$131.00,11,541,2,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
360863,Umberto,41.38428,2.19576,,0,32,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
363601,Ayal,41.37961,2.17306,,0,25,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
364030,Mires,41.375553476091895,2.1625359295673867,$148.00,11,438,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
365911,Ralph,41.37911,2.15356,$164.00,12,139,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
370665,Acomodis Apartments,41.38545,2.18117,$180.00,30,5,32,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
373667,Acomodis Apartments,41.38148,2.18123,$254.00,27,5,1,2025-03-12,Entire home/apt,Barcelona,2025-03-12,00:00:00
89756,David Y Maria,41.37861,2.16737,$332.00,6,25,6,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
89776,Alejandro,41.39224,2.17806,$119.00,8,399,1,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
95719,Dalila,41.38496,2.17982,$70.00,1,256,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
110041,Alcam Apartments,41.40271,2.16646,$94.00,10,85,1,2025-03-07,Entire home/apt,Barcelona,2025-04-29,00:00:00
112538,Sandra,41.40653,2.1746,$386.00,1,135,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
377161,Jesus,41.41892,2.14871,$126.00,11,640,3,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
384063,Acomodis Apartments,41.39639,2.17641,$164.00,1,9,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
384464,Juanmi,41.38992,2.16974,$800.00,2,229,3,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
385049,Caterina,41.38203,2.18362,,0,277,2,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
393717,Manel,41.3795,2.16568,$131.00,1,477,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
399772,Ana,41.38268,2.15044,$178.00,7,185,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
402369,Acomodis Apartments,41.38035,2.17821,$217.00,30,11,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
117010,Sandra,41.40647,2.17457,$339.00,20,62,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
118228,Sandra,41.40653,2.1746,$386.00,1,68,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
128463,Sebastian,41.37155,2.13664,$128.00,0,449,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
135513,Teresa,41.39787,2.20429,$180.00,2,169,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
408599,Roger,41.37374,2.15852,$164.00,6,643,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
417239,Kris,41.40413,2.15692,$96.00,19,110,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
424137,Pau,41.37973,2.17458,$209.00,0,213,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
424294,Acomodis Apartments,41.3884,2.17936,$306.00,28,3,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
425639,Victor/Paula,41.40864,2.14557,$578.00,0,103,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
432482,Andre,41.39144,2.16128,$281.00,5,469,1,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
438102,Rosa María,41.39829,2.1812,$44.00,0,116,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
439057,Javier,41.40002,2.1579,$175.00,4,420,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
443110,Mercedes Heritage,41.3879153,2.1522402,$224.00,26,53,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
136670,Maria,41.38832,2.12201,$42.00,0,140,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
138055,Sandra,41.40653,2.1746,$449.00,0,148,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
443222,Johanna,41.40998,2.17553,$195.00,9,210,4,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
443909,Francesca,41.37733,2.17651,$32.00,2,368,31,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
449854,Victor,41.38734,2.18018,$106.00,17,243,4,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
449999,Victor,41.38946,2.17593,$127.00,0,123,4,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
451758,Victor,41.38139,2.16692,$130.00,11,231,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
456333,Bruna,41.39937,2.17599,,0,41,1,2025-03-06,Private room,Barcelona,2025-04-30,00:00:00
462062,Lola,41.37850578093848,2.151792572674604,$59.00,16,154,3,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
469157,Audun,41.38046,2.17822,$143.00,30,41,31,2025-03-05,Entire home/apt,Barcelona,2025-04-30,00:00:00
144471,Wonderful Barcelona,41.38189,2.15857,$67.00,6,41,3,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
147275,Antuan,41.42337,2.1749,$16.00,1,132,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
153376,Omar,41.38706970214844,2.1768150329589844,$52.00,29,23,30,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
162091,Sandra,41.4064,2.17449,$339.00,6,75,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
163448,Horacio,41.3882,2.17887,$194.00,1,9,90,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
171646,Mireia,41.40671,2.18592,$139.00,13,120,3,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
171816,Mireia,41.40681,2.18553,$139.00,14,76,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
174382,Sandra,41.40653,2.17455,$373.00,6,40,1,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
469177,Angel,41.37501,2.16009,$189.00,6,341,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
469710,Ana,41.396084,2.168906,$137.00,13,188,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
472062,Rosa,41.39822,2.16081,$288.00,18,121,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
473395,Rosa,41.39871,2.15292,$293.00,0,90,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
473459,Rosa,41.3990403,2.1527793,$260.00,11,108,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
477256,David,41.40248,2.19668,$67.00,25,331,1,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
480975,Javi,41.37227,2.16574,,0,0,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
481739,"Ale, Maria & Arthur",41.39696,2.16652,$174.00,11,126,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
482801,Maria Leonor,41.37349,2.13213,$20.00,7,31,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
188267,Watermelon Barcelona Apartments,41.39258,2.17692,$309.00,16,128,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
190348,Elisa,41.38893,2.12443,,0,1,7,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
196021,Julia,41.38842,2.16108,,1,458,2,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
196196,Sandra,41.4066,2.17459,$339.00,12,170,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
197267,"M Angeles, Federico",41.40661,2.15115,,0,366,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
485222,Daniel,41.37811,2.12804,$50.00,12,30,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
487233,Jud,41.37243,2.16542,$186.00,0,324,5,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
490517,"Ale, Maria & Arthur",41.40385,2.1691,$128.00,11,99,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
490803,"Ale, Maria & Arthur",41.40347,2.17157,,0,176,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
493122,David,41.4016,2.19424,$54.00,22,322,5,2025-03-10,Private room,Barcelona,2025-04-30,00:00:00
498416,Luis,41.38355,2.17156,$33.00,0,12,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
502436,Serket,41.37948,2.17666,$120.00,30,8,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
503765,Jordi,41.39795,2.17166,$179.00,1,222,5,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
198958,Akira Flats,41.40805,2.21487,$395.00,13,127,2,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
206122,Alejandro,41.39877,2.15887,$156.00,2,302,4,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
206167,Minerva,41.3724,2.1648,$141.00,0,168,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
209673,Elena,41.398,2.1553,$138.00,1,373,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
223096,Barbara,41.37364,2.13906,,0,61,30,2025-03-07,Entire home/apt,Barcelona,2025-04-30,00:00:00
504657,Acomodis Apartments,41.38467,2.18016,$151.00,1,4,3,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
507667,Rosa María,41.39774,2.18218,$59.00,0,86,31,2025-03-10,Private room,Barcelona,2025-04-30,00:00:00
508212,Caroline,41.39161,2.15782,$179.00,1,183,5,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
510923,Sara,41.42257,2.18047,$170.00,1,35,7,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
511739,Acomodis Apartments,41.40376,2.17292,$185.00,30,7,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
512368,Morpheus Stays X JuanMi,41.3757,2.17101,$19.00,0,38,31,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
512666,David Y Maria,41.37779,2.16729,$202.00,9,71,6,2025-03-07,Entire home/apt,Barcelona,2025-04-29,00:00:00
512737,David Y Maria,41.37701,2.16663,$125.00,10,42,6,2025-03-10,Entire home/apt,Barcelona,2025-04-30,00:00:00
234375,Francesca,41.39970016479492,2.1748878955841064,$193.00,12,122,6,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
238703,Sandra,41.40653,2.1746,$339.00,14,107,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
241614,Nacho,41.37918,2.17733,$88.00,3,57,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
242335,ByMonths,41.38113,2.18897,,0,5,60,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
252232,Cristian,41.41626,2.20149,$245.00,26,141,2,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
513825,Alexey,41.40012,2.1756,$250.00,6,92,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
517407,Alexey,41.4003,2.17502,$300.00,10,153,2,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
519494,Ernest,41.39095,2.1964,$282.00,8,54,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
519631,Phil And Fiona,41.39506,2.17308,$323.00,1,662,2,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
520389,Angel,41.3888,2.15898,$181.00,10,371,3,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
522705,Pilar,41.39646,2.17132,$176.00,5,196,4,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
526016,Oscar,41.37806,2.16012,,0,150,31,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
528979,Nextor,41.39807,2.15483,$45.00,29,146,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
253030,Dana,41.41508,2.18857,,0,2,3,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
255195,Luis,41.3817,2.17195,$44.00,0,27,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
256354,Lidia,41.413368225097656,2.138876914978028,$36.00,0,73,31,2025-03-13,Private room,Barcelona,2025-03-13,00:00:00
256677,Petrutz,41.3801,2.17693,$71.00,2,268,3,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
265491,Kitty,41.37722,2.18944,$70.00,4,181,31,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
268017,Midtown,41.39268,2.17214,$316.00,18,87,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
268022,Midtown,41.39184,2.17146,$287.00,9,154,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
269467,Jeremies,41.40181,2.1761,$176.00,0,97,7,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
531195,Stay Together Barcelona Apartments,41.37535,2.16727,$430.00,18,884,3,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
534410,Caroline,41.39877,2.17755,$302.00,9,217,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
534550,Stay Together Barcelona Apartments,41.37535,2.16727,$357.00,9,705,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
536440,Montserrat,41.40987,2.17203,,0,44,31,2025-03-08,Private room,Barcelona,2025-03-08,00:00:00
537176,Fernando,41.38075,2.15804,$125.00,2,577,3,2025-03-11,Entire home/apt,Barcelona,2025-04-29,00:00:00
543342,Joaquin,41.38324,2.15969,$154.00,0,441,2,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
546165,Leila,41.39856,2.19701,$70.00,0,85,32,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
548052,Acomodis Apartments,41.40263,2.17072,$185.00,30,4,1,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
272282,Mar,41.38347,2.15802,$523.00,7,423,4,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
273229,Marta,41.3778,2.1582,$110.00,12,187,7,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
273932,Angel,41.3895,2.15769,$189.00,9,332,3,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
274156,Acomodis Apartments,41.37314,2.16789,$174.00,30,2,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
274221,Acomodis Apartments,41.37938,2.18111,$160.00,30,13,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
548085,Acomodis Apartments,41.40213,2.17083,$185.00,30,2,2,2025-03-06,Entire home/apt,Barcelona,2025-04-29,00:00:00
554955,Nacharosa,41.38192,2.1669,$70.00,30,1,31,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
558366,Bori,41.38361,2.18552,$71.00,28,52,4,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
558886,Stephanie,41.38201,2.14828,$120.00,11,256,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
559801,Andrea,41.4177,2.18694,,0,32,180,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
560063,Maria Janet,41.3851,2.18164,,0,45,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
562020,Nacharosa,41.38141,2.16374,$48.00,30,2,28,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
563971,Arama,41.37641,2.15895,$99.00,1,854,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
564809,Nextor,41.39748,2.15357,,27,101,31,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
567962,Jordi,41.36886,2.13279,$69.00,23,44,32,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
275336,Jaume,41.38306672940918,2.1551754500947617,$137.00,6,149,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
275346,Jaume,41.39175721131073,2.125056260360505,$237.00,12,93,1,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
275350,Jaume,41.38099,2.17213,$122.00,1,54,1,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
276527,Jesus,41.42042,2.148,$123.00,11,641,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
283231,Francesco,41.39086,2.18803,$136.00,0,341,7,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
288034,Acomodis Apartments,41.38839,2.15019,$160.00,30,19,30,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
568129,Zulma,41.38192,2.15563,$35.00,21,114,30,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
568185,Zulma,41.3819,2.15419,$40.00,21,90,30,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
569610,Andres,41.37518,2.14026,$149.00,0,53,5,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
572646,Jarrod,41.37877,2.19063,$55.00,0,72,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
572908,Albeiro,41.38109,2.1574,$15.00,2,0,1,2025-03-05,Private room,Barcelona,2025-03-05,00:00:00
576046,Josefa,41.40315,2.18462,$30.00,8,58,28,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
578180,July,41.40562,2.18658,,0,10,7,2025-03-06,Private room,Barcelona,2025-03-06,00:00:00
578558,Joan,41.3969,2.17842,$688.00,17,136,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
582364,Angela,41.41015,2.14451,,6,537,2,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
288781,Jeremies,41.37783,2.16624,$80.00,0,0,32,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
290535,Acomodis Apartments,41.38493,2.1809,$180.00,2,10,32,2025-03-08,Entire home/apt,Barcelona,2025-03-08,00:00:00
291160,Acomodis Apartments,41.39383,2.19813,$448.00,30,8,31,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
295200,Zarzosa,41.40697,2.16106,$189.00,0,276,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
315769,Marcello,41.40466,2.17147,$134.00,9,81,3,2025-03-10,Entire home/apt,Barcelona,2025-03-10,00:00:00
698593,Eduard,41.40237,2.15865,$147.00,7,472,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
699920,DestinationBCN - Apartments & Rooms,41.38734,2.16448,$228.00,0,98,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
584348,Joaquim,41.399,2.2062,$125.00,6,258,4,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
585762,Midtown,41.39401,2.17159,$193.00,12,156,2,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
585872,Acomodis Apartments,41.38188,2.18968,$173.00,29,0,2,2025-03-05,Entire home/apt,Barcelona,2025-04-29,00:00:00
587203,Cristina,41.40231,2.20085,$21.00,4,162,31,2025-03-10,Private room,Barcelona,2025-03-10,00:00:00
588268,Pepo,41.40275,2.17698,$150.00,2,456,6,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
588996,Fernando,41.37971,2.1575,$125.00,0,442,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
590503,Alex,41.39987,2.17047,$226.00,0,610,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
594235,Aleix Y Alba,41.40427,2.15159,,0,138,7,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
700150,DestinationBCN - Apartments & Rooms,41.38686,2.16449,$353.00,7,129,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
702866,Albeiro,41.38057,2.15996,$15.00,1,0,1,2025-03-12,Private room,Barcelona,2025-03-12,00:00:00
703941,Eduardo,41.39739,2.17108,,2,81,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
703973,Eduardo,41.39755,2.16887,,0,82,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
703978,Eduardo,41.39874,2.16951,$251.00,2,19,3,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
703984,Eduardo,41.39862,2.16903,,0,55,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
594580,Eleonora,41.40709,2.15523,$311.00,11,455,1,2025-03-05,Entire home/apt,Barcelona,2025-03-05,00:00:00
597768,Mary,41.37481,2.16522,$88.00,2,2,30,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
598329,Carlos,41.377438,2.188638,$254.00,11,161,3,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
615381,David,41.3848,2.16546,$180.00,1,250,2,2025-03-11,Entire home/apt,Barcelona,2025-04-30,00:00:00
617704,Acomodis Apartments,41.40187,2.17208,$131.00,30,0,31,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
619728,KeyBarcelona,41.40118,2.17793,$148.00,24,100,1,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
621656,Andrea,41.37206,2.14117,$56.00,1,423,1,2025-03-11,Private room,Barcelona,2025-03-11,00:00:00
630566,Florian,41.40618,2.20279,$221.00,0,93,4,2025-03-11,Entire home/apt,Barcelona,2025-03-11,00:00:00
707227,Albeiro,41.38014,2.15812,$20.00,3,0,1,2025-03-07,Private room,Barcelona,2025-03-07,00:00:00
715036,Montserrat,41.37455,2.16669,$104.00,10,378,4,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
721378,EasySleep,41.39884,2.17697,$260.00,7,12,3,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
721470,EasySleep,41.39884,2.17697,$176.00,25,59,3,2025-03-06,Entire home/apt,Barcelona,2025-04-30,00:00:00
721471,EasySleep,41.39786,2.17583,$186.00,0,42,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
721473,EasySleep,41.39884,2.17697,$206.00,10,3,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
721479,EasySleep,41.39884,2.17697,$274.00,19,106,3,2025-03-06,Entire home/apt,Barcelona,2025-03-06,00:00:00
721504,EasySleep,41.39711,2.16921,$251.00,0,16,1,2025-03-07,Entire home/apt,Barcelona,2025-03-07,00:00:00
